time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.859999999999984,-23.2619257329,14.862995631,20.291987996,0.553523670223,0.894693687935,0.0,-15.0815152859,6.8900294471,-3.68637694254,0.102251286171,0.198875469248,0.0,435.92844249114705,433.86519903729425,437.2622660399652,437.73560073552056
4.919999999999983,-24.1770705698,15.2763220748,20.05775633,0.560993547239,0.908170770406,0.0,-15.4226215364,6.88560124188,-4.12335016862,0.113763495024,0.21134119248,0.0,464.27232863299594,465.28834933209953,463.8867429571608,464.7997005979975
4.979999999999982,-25.10991322,15.6879068036,19.7951810706,0.570623188368,0.921917337018,0.0,-15.6720232714,6.83232132054,-4.63037371423,0.0941807119211,0.198765496466,0.0,429.82307886201806,428.7992074634315,431.2648505593811,429.61708568135987
5.0399999999999805,-26.0588056219,16.0964186597,19.5026349021,0.576417425388,0.934278555161,0.0,-15.9576169574,6.78294339702,-5.12263633895,0.0972985287602,0.204890650588,0.0,443.9676681193794,444.50975968718234,444.6979592787167,444.9611303496726
5.099999999999979,-27.0268098506,16.5024028953,19.1814870895,0.582551158829,0.949780540932,0.0,-16.3080078227,6.74752935827,-5.58458334953,0.0900200981489,0.184030525064,0.0,470.5982219550381,469.0158867012805,470.8709677855384,470.31433461844694
5.159999999999978,-28.0101342429,16.9036475742,18.8289233666,0.589047674645,0.967180114953,0.0,-16.4697000175,6.62578123288,-6.16825965679,0.100346796882,0.155182092901,0.0,399.1220035467086,396.5117221580551,397.4698096819794,398.4242948180484
5.219999999999977,-29.0087187835,17.299374092,18.4443240369,0.595268858596,0.977206870059,0.0,-16.8157867691,6.56284624049,-6.65368140366,0.10419458341,0.144635402891,0.0,470.8483190897105,470.0514710659751,468.69376900363295,469.0012501223734
5.279999999999975,-30.0271707623,17.6905863761,18.0297993093,0.612842946029,0.98658445274,0.0,-17.1315343939,6.47541046268,-7.1653570933,0.0661140613427,0.152674411129,0.0,459.35422656047575,460.011220982731,463.1154890413196,460.1153967351935
5.339999999999974,-31.0653590668,18.0764887769,17.5848020634,0.626379870868,0.999795436828,0.0,-17.4730484781,6.38544899141,-7.66989021551,0.0310043070202,0.173552850001,0.0,471.3797813767135,473.0140063623555,474.9121621021267,472.21166331823787
5.399999999999973,-32.1210123801,18.4554538355,17.1077271467,0.632977678663,1.01087497149,0.0,-17.7154261616,6.24458724074,-8.23385961832,0.00593067519064,0.163329169635,0.0,440.73367567689166,439.9153594225188,440.3669375737113,438.28658644571686
5.4599999999999715,-33.1922394173,18.8259047609,16.59706453,0.63761264499,1.02238485254,0.0,-17.9918382128,6.10136495165,-8.78987859342,-0.0179614580816,0.147752514069,0.0,452.50037735486353,451.26714294756084,453.9696993797119,452.04722924021445
5.51999999999997,-34.2873868759,19.1899443741,16.0563068146,0.641567850293,1.03277068723,0.0,-18.5103232311,6.02960570979,-9.23886370012,0.00544317131488,0.132989718704,0.0,534.3347034271171,533.3420729391224,534.5047019730663,536.0983626644588
5.579999999999969,-35.4078412106,19.5470641316,15.4854069249,0.641908090046,1.04702348945,0.0,-18.8371121959,5.87143464366,-9.79362730844,0.00248884590771,0.159252433433,0.0,477.7457991792964,479.76254492143795,477.4716937761822,477.24601740553635
5.639999999999968,-36.5465310723,19.8936952421,14.8801931009,0.64865253939,1.05870870473,0.0,-19.1185966866,5.68016103861,-10.3820414351,0.0294465092372,0.174084138935,0.0,464.55556239417206,465.7422867986243,463.46445987102584,465.57983045695204
5.699999999999966,-37.7027223242,20.228530513,14.2396180388,0.652514873827,1.0705015219,0.0,-19.4204006796,5.47803346672,-10.9727146604,0.0441493510611,0.185656941807,0.0,472.77928446509554,473.69913942936654,472.88234487652835,474.01478008525856
